X,Y,Z,STF,COF,FEATUREID,FNAME,FTYPE,PIN,STCOFPIN,SAN,PRD,STP,STN,STS,POD,MCN,ADD_DATE,EDIT_DATE
-78.184058285754176,41.330321944254905,0,,,8442942297,,1900,2297,,1160,,,BENNETTS CREEK,RD,,,,
-78.131681043535409,41.330458506477775,0,,,8462346275,,1900,6275,,325,,,OLD MILL,RD,,,,
-78.183823657334941,41.33024761451032,0,,,,,1901,,,,,,,,,,,
-78.183823957108373,41.330247590624509,0,,,,,1901,,,,,,,,,,,
-78.163215837030265,41.330310404124326,0,,,8452540214,,1900,0214,,6452,,,LOW GRADE,RD,,,,
-78.185073216948922,41.330210044862774,0,,,,,1901,,,,,,,,,,,
-78.13534173301035,41.330309850422992,0,,,,,1901,,,,,,,,,,,
-78.129162191249463,41.330258917255833,0,,,,,1901,,,,,,,,,,,
-78.128953211091257,41.330227610720002,0,,,8462444126,,1900,4126,,406,,,FLOYDS,RD,,,,
-78.135174389282398,41.330198079434581,0,,,8462247116,,1900,7116,,339,,,WHITCOMBS SUB,RD,,,,
-78.146588071509001,41.330153243470797,0,,,8452945186,,1901,5186,,,,,,,,,,
-78.140500055848037,41.330134842755129,0,,,8462142155,,1900,2155,,643,,,CASTLE GARDEN,RD,,,,
-78.140629961578924,41.330018849584825,0,,,8462142110,,1900,2110,,629,,,CASTLE GARDEN,RD,,,,
-78.171177369920187,41.329877159356187,0,,,,,1901,,,,,,,,,,,
-78.181193423570477,41.329821053069217,0,,,,,1901,,,,,,,,,,,
-78.135033056241866,41.329975669058747,0,,,,,1901,,,,,,,,,,,
-78.18093250840478,41.329773582561231,0,,,8452041047,,1900,1047,,101,,,PINE TREE,RD,,,,
-78.145541784438265,41.329898306212542,0,,,8452948067,,1900,8067,,45,,,OYLER,DR,,,,
-78.173692653827942,41.456347817361205,0,,,8457203167,,1900,,,275,,,STEAM MILL,RD,,,,
-78.247728259709348,41.476233550878263,0,,,8437271513,,1900,,,6709,,,MAY HOLLOW,RD,,,,
-78.14045945507219,41.32983090034562,0,,,8462142063,,1901,2063,,,,,,,,,,
-78.135136346700335,41.329845138486093,0,,,,,1901,,,,,,,,,,,
-78.144548184276118,41.329660582377898,0,,,8462031948,,1900,1948,,7424,,,LOW GRADE,RD,,,,
-78.144471174927276,41.329591189565591,0,,,,,1901,,,,,,,,,,,
-78.142167370570533,41.329358939524688,0,,,,,1901,,,,,,,,,,,
-78.184850779907975,41.329107141509816,0,,,8442930873,,1900,0873,,9008,,,MIX RUN,RD,,,,
-78.14226140693853,41.329074776598418,0,,,,,1901,,,,,,,,,,,
-78.14227503013386,41.32884004262138,0,,,,,1901,,,,,,,,,,,
-78.142402367276716,41.328726535771573,0,,,,,1901,,,,,,,,,,,
-78.169371950936537,41.328624637512931,0,,,8452333623,,1900,3623,,9839,,,MIX RUN,RD,,,,
-78.169109368495498,41.328589813857562,0,,,,,1901,,,,,,,,,,,
-78.328742866621994,41.513033842794236,0,,,8419010007,,9980,,,2578,,,CLEAR CREEK,RD,,,12/15/2005,
-78.30553962730697,41.537631569983304,0,,,8419694919,,9980,,,119,,,ROSE,LN,,,12/15/2005,
-78.297447330191673,41.537670286519329,0,,,8419896929,,9980,,,107,,,BO MAR,DR,,,12/15/2005,
